instance,2013_INDU-GlucoRed,2013_INDU-Lingeling,2013_INDU-Lingeling_aqw,2013_INDU-Nigma,2013_INDU-Nigma-NoPB,2013_INDU-RSeq,2013_INDU-Riss3g_3g,2013_INDU-SAT4J,2013_INDU-Solver43a,2013_INDU-Solver43b,2013_INDU-ZENN,2013_INDU-forl,2013_INDU-gluH,2013_INDU-gluH_simp,2013_INDU-glucose,2013_INDU-glue_bit,2013_INDU-gluebit_lgl,2013_INDU-glueminisat,2013_INDU-minipure,2013_INDU-relback,2013_INDU-satUZK,2013_INDU-sattimeRelbackShr,2013_INDU-strangenight
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/softveri/c32sat/ss_8.cnf,SAT:104.857:104.857:5000.0:0,SAT:81.5266:81.5266:5000.0:0,SAT:541.24:541.24:5000.0:0,SAT:178.713:178.713:5000.0:0,SAT:163.663:163.663:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:120.105:120.105:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:396.38:396.38:5000.0:0,SAT:246.206:246.206:5000.0:0,SAT:336.971:336.971:5000.0:0,SAT:96.0714:96.0714:5000.0:0,SAT:89.9833:89.9833:5000.0:0,SAT:83.8103:83.8103:5000.0:0,SAT:74.3797:74.3797:5000.0:0,SAT:260.587:260.587:5000.0:0,SAT:443.193:443.193:5000.0:0,SAT:166.604:166.604:5000.0:0,SAT:396.844:396.844:5000.0:0,SAT:89.0325:89.0325:5000.0:0,SAT:1208.93:1208.93:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:751.502:751.502:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/velev/pipe_unsat_1.0/10pipe_k.cnf,SAT:1274.26:1274.26:5000.0:0,SAT:427.96:427.96:5000.0:0,SAT:508.955:508.955:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,SAT:4768.14:4768.14:5000.0:0,SAT:602.684:602.684:5000.0:0,SAT:681.818:681.818:5000.0:0,SAT:588.146:588.146:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1740.43:1740.43:5000.0:0,SAT:566.567:566.567:5000.0:0,SAT:785.569:785.569:5000.0:0,SAT:548.849:548.849:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:409.406:409.406:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/velev/pipe_unsat_1.0/12pipe_k.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:813.003:813.003:5000.0:0,SAT:1782.6:1782.6:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1382.38:1382.38:5000.0:0,SAT:1381.58:1381.58:5000.0:0,SAT:2551.77:2551.77:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2312.54:2312.54:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,SAT:1327.88:1327.88:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:878.661:878.661:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/velev/pipe_unsat_1.0/13pipe_k.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1437.28:1437.28:5000.0:0,SAT:3606.37:3606.37:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3520.2:3520.2:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1994.76:1994.76:5000.0:0,SAT:3268.91:3268.91:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2893.95:2893.95:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1490.43:1490.43:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/velev/pipe_unsat_1.0/6pipe_k.cnf,SAT:76.2634:76.2634:5000.0:0,SAT:16.6895:16.6895:5000.0:0,SAT:30.8293:30.8293:5000.0:0,SAT:52.645:52.645:5000.0:0,SAT:40.4479:40.4479:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:32.567:32.567:5000.0:0,SAT:20.7628:20.7628:5000.0:0,SAT:65.2271:65.2271:5000.0:0,SAT:314.7:314.7:5000.0:0,SAT:8.50871:8.50871:5000.0:0,SAT:71.6681:71.6681:5000.0:0,SAT:29.8575:29.8575:5000.0:0,SAT:29.7645:29.7645:5000.0:0,SAT:8.08677:8.08677:5000.0:0,SAT:9.74252:9.74252:5000.0:0,SAT:28.7336:28.7336:5000.0:0,SAT:67.2008:67.2008:5000.0:0,SAT:71.1612:71.1612:5000.0:0,SAT:19.0961:19.0961:5000.0:0,SAT:179.629:179.629:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:18.0593:18.0593:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/velev/pipe_unsat_1.0/7pipe_k.cnf,SAT:269.385:269.385:5000.0:0,SAT:42.5615:42.5615:5000.0:0,SAT:60.9767:60.9767:5000.0:0,SAT:829.4:829.4:5000.0:0,SAT:2307.26:2307.26:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:263.554:263.554:5000.0:0,SAT:2562.95:2562.95:5000.0:0,SAT:706.885:706.885:5000.0:0,SAT:351.803:351.803:5000.0:0,SAT:45.6061:45.6061:5000.0:0,SAT:127.715:127.715:5000.0:0,SAT:595.439:595.439:5000.0:0,SAT:2253.15:2253.15:5000.0:0,SAT:310.784:310.784:5000.0:0,SAT:85.352:85.352:5000.0:0,SAT:105.374:105.374:5000.0:0,SAT:262.161:262.161:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1734.1:1734.1:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:71.6201:71.6201:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/velev/pipe_unsat_1.0/8pipe_k.cnf,SAT:1595.23:1595.23:5000.0:0,SAT:99.4509:99.4509:5000.0:0,SAT:152.618:152.618:5000.0:0,SAT:2685.04:2685.04:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1347.6:1347.6:5000.0:0,SAT:3214.04:3214.04:5000.0:0,SAT:1859.6:1859.6:5000.0:0,SAT:378.851:378.851:5000.0:0,SAT:167.85:167.85:5000.0:0,SAT:381.344:381.344:5000.0:0,SAT:151.854:151.854:5000.0:0,SAT:2330.9:2330.9:5000.0:0,SAT:253.164:253.164:5000.0:0,SAT:206.243:206.243:5000.0:0,SAT:185.168:185.168:5000.0:0,SAT:1064.5:1064.5:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3070.47:3070.47:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:138.292:138.292:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/velev/pipe_unsat_1.0/9pipe_k.cnf,SAT:2236.38:2236.38:5000.0:0,SAT:181.62:181.62:5000.0:0,SAT:327.084:327.084:5000.0:0,SAT:360.692:360.692:5000.0:0,SAT:372.915:372.915:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:459.44:459.44:5000.0:0,SAT:418.909:418.909:5000.0:0,SAT:241.683:241.683:5000.0:0,SAT:2644.32:2644.32:5000.0:0,SAT:80.8357:80.8357:5000.0:0,SAT:347.686:347.686:5000.0:0,SAT:249.033:249.033:5000.0:0,SAT:766.299:766.299:5000.0:0,SAT:134.198:134.198:5000.0:0,SAT:71.3212:71.3212:5000.0:0,SAT:311.446:311.446:5000.0:0,SAT:736.209:736.209:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,SAT:652.995:652.995:5000.0:0,SAT:1747.72:1747.72:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:189.772:189.772:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/velev/pipe_unsat_1.1/10pipe_q0_k.cnf,SAT:1648.15:1648.15:5000.0:0,SAT:188.485:188.485:5000.0:0,SAT:225.95:225.95:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1687.99:1687.99:5000.0:0,SAT:1128.19:1128.19:5000.0:0,SAT:338.731:338.731:5000.0:0,SAT:4878.93:4878.93:5000.0:0,SAT:172.775:172.775:5000.0:0,SAT:375.272:375.272:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:732.19:732.19:5000.0:0,SAT:264.41:264.41:5000.0:0,SAT:302.143:302.143:5000.0:0,SAT:346.577:346.577:5000.0:0,SAT:3192.08:3192.08:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2111.67:2111.67:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:251.418:251.418:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/velev/pipe_unsat_1.1/11pipe_q0_k.cnf,SAT:4993.3:4993.3:5000.0:0,SAT:289.188:289.188:5000.0:0,SAT:428.465:428.465:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1708.69:1708.69:5000.0:0,SAT:3911.28:3911.28:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:468.21:468.21:5000.0:0,SAT:427.031:427.031:5000.0:0,SAT:589.083:589.083:5000.0:0,SAT:3672.97:3672.97:5000.0:0,SAT:4673.32:4673.32:5000.0:0,SAT:467.953:467.953:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:430.61:430.61:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/velev/pipe_unsat_1.1/13pipe_q0_k.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:887.784:887.784:5000.0:0,SAT:1097.92:1097.92:5000.0:0,SAT:4738.82:4738.82:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3481.13:3481.13:5000.0:0,SAT:4887.69:4887.69:5000.0:0,SAT:3018.37:3018.37:5000.0:0,SAT:4891.56:4891.56:5000.0:0,SAT:1311.11:1311.11:5000.0:0,SAT:879.751:879.751:5000.0:0,SAT:3476.41:3476.41:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2118.1:2118.1:5000.0:0,SAT:2706.4:2706.4:5000.0:0,SAT:920.438:920.438:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:675.068:675.068:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/velev/pipe_unsat_1.1/14pipe_q0_k.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1179.45:1179.45:5000.0:0,SAT:1764.67:1764.67:5000.0:0,SAT:3147.33:3147.33:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1603.74:1603.74:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3782.11:3782.11:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2152.17:2152.17:5000.0:0,SAT:1177.14:1177.14:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1489.14:1489.14:5000.0:0,SAT:3037.9:3037.9:5000.0:0,SAT:1365.01:1365.01:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:925.162:925.162:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/velev/pipe_unsat_1.1/15pipe_q0_k.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2017.84:2017.84:5000.0:0,SAT:2874.03:2874.03:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2269.57:2269.57:5000.0:0,SAT:1663.27:1663.27:5000.0:0,SAT:3871.93:3871.93:5000.0:0,SAT:2697.85:2697.85:5000.0:0,SAT:2791.67:2791.67:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2333.36:2333.36:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1317.94:1317.94:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/velev/pipe_unsat_1.1/7pipe_q0_k.cnf,SAT:197.322:197.322:5000.0:0,SAT:21.8137:21.8137:5000.0:0,SAT:31.0013:31.0013:5000.0:0,SAT:1099.06:1099.06:5000.0:0,SAT:781.146:781.146:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:211.226:211.226:5000.0:0,SAT:2840.88:2840.88:5000.0:0,SAT:265.264:265.264:5000.0:0,SAT:286.223:286.223:5000.0:0,SAT:41.0158:41.0158:5000.0:0,SAT:84.1832:84.1832:5000.0:0,SAT:866.264:866.264:5000.0:0,SAT:544.732:544.732:5000.0:0,SAT:40.8948:40.8948:5000.0:0,SAT:36.5434:36.5434:5000.0:0,SAT:117.175:117.175:5000.0:0,SAT:168.314:168.314:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:635.663:635.663:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:43.7773:43.7773:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/velev/pipe_unsat_1.1/8pipe_q0_k.cnf,SAT:570.855:570.855:5000.0:0,SAT:45.756:45.756:5000.0:0,SAT:68.5946:68.5946:5000.0:0,SAT:2273.89:2273.89:5000.0:0,SAT:3659.59:3659.59:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1201.14:1201.14:5000.0:0,SAT:326.527:326.527:5000.0:0,SAT:637.02:637.02:5000.0:0,SAT:788.452:788.452:5000.0:0,SAT:70.8532:70.8532:5000.0:0,SAT:181.995:181.995:5000.0:0,SAT:620.508:620.508:5000.0:0,SAT:1064.79:1064.79:5000.0:0,SAT:486.323:486.323:5000.0:0,SAT:109.466:109.466:5000.0:0,SAT:156.04:156.04:5000.0:0,SAT:631.891:631.891:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1371.38:1371.38:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:113.565:113.565:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/velev/pipe_unsat_1.1/9pipe_q0_k.cnf,SAT:610.297:610.297:5000.0:0,SAT:60.0319:60.0319:5000.0:0,SAT:104.051:104.051:5000.0:0,SAT:466.331:466.331:5000.0:0,SAT:2528.68:2528.68:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:256.876:256.876:5000.0:0,SAT:244.531:244.531:5000.0:0,SAT:598.868:598.868:5000.0:0,SAT:727.836:727.836:5000.0:0,SAT:97.5172:97.5172:5000.0:0,SAT:167.093:167.093:5000.0:0,SAT:376.381:376.381:5000.0:0,SAT:257.299:257.299:5000.0:0,SAT:72.156:72.156:5000.0:0,SAT:72.25:72.25:5000.0:0,SAT:76.1504:76.1504:5000.0:0,SAT:2953.74:2953.74:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:234.399:234.399:5000.0:0,SAT:728.942:728.942:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:123.398:123.398:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/SATCompetition2007/industrial/anbulagan/diag-sat/total-10-13-s.cnf,SAT:10.2414:10.2414:5000.0:0,SAT:5.49516:5.49516:5000.0:0,SAT:6.93694:6.93694:5000.0:0,SAT:5.76812:5.76812:5000.0:0,SAT:6.24505:6.24505:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4.45632:4.45632:5000.0:0,SAT:148.663:148.663:5000.0:0,SAT:13.464:13.464:5000.0:0,SAT:9.8765:9.8765:5000.0:0,SAT:12.5331:12.5331:5000.0:0,SAT:17.7403:17.7403:5000.0:0,SAT:4.94825:4.94825:5000.0:0,SAT:9.53455:9.53455:5000.0:0,SAT:4.24135:4.24135:5000.0:0,SAT:4.44832:4.44832:5000.0:0,SAT:9.64753:9.64753:5000.0:0,SAT:23.1115:23.1115:5000.0:0,SAT:25.8781:25.8781:5000.0:0,SAT:18.7202:18.7202:5000.0:0,SAT:8.13576:8.13576:5000.0:0,SAT:910.33:910.33:5000.0:0,SAT:20.2009:20.2009:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/anbulagan/hard-sat/partial-10-11-s.cnf,SAT:134.047:134.047:5000.0:0,SAT:304.373:304.373:5000.0:0,SAT:692.06:692.06:5000.0:0,SAT:296.593:296.593:5000.0:0,SAT:813.609:813.609:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:40.6288:40.6288:5000.0:0,SAT:286.429:286.429:5000.0:0,SAT:397.527:397.527:5000.0:0,SAT:1158.83:1158.83:5000.0:0,SAT:1427.82:1427.82:5000.0:0,SAT:130.857:130.857:5000.0:0,SAT:182.173:182.173:5000.0:0,SAT:208.139:208.139:5000.0:0,SAT:28.6386:28.6386:5000.0:0,SAT:243.806:243.806:5000.0:0,SAT:190.62:190.62:5000.0:0,SAT:451.698:451.698:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:100.456:100.456:5000.0:0,SAT:191.053:191.053:5000.0:0,SAT:4653.65:4653.65:5000.0:0,SAT:120.069:120.069:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/anbulagan/hard-sat/partial-10-19-s.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1658.9:1658.9:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:503.974:503.974:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,SAT:1474.67:1474.67:5000.0:0,SAT:1687.46:1687.46:5000.0:0,SAT:544.776:544.776:5000.0:0,SAT:1000.82:1000.82:5000.0:0,SAT:1255.33:1255.33:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1499.57:1499.57:5000.0:0,SAT:1246.28:1246.28:5000.0:0,SAT:936.408:936.408:5000.0:0,SAT:384.762:384.762:5000.0:0,SAT:1008.14:1008.14:5000.0:0,SAT:275.415:275.415:5000.0:0,SAT:743.329:743.329:5000.0:0,SAT:357.784:357.784:5000.0:0,SAT:678.163:678.163:5000.0:0,SAT:245.774:245.774:5000.0:0,SAT:2907.14:2907.14:5000.0:0,SAT:709.573:709.573:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:983.011:983.011:5000.0:0,SAT:163.321:163.321:5000.0:0,SAT:3206.93:3206.93:5000.0:0,SAT:549.158:549.158:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/anbulagan/hard-sat/partial-5-19-s.cnf,SAT:2573.48:2573.48:5000.0:0,SAT:513.229:513.229:5000.0:0,SAT:473.048:473.048:5000.0:0,SAT:659.66:659.66:5000.0:0,SAT:356.984:356.984:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:411.805:411.805:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:243.236:243.236:5000.0:0,SAT:170.085:170.085:5000.0:0,SAT:1073.2:1073.2:5000.0:0,SAT:117.861:117.861:5000.0:0,SAT:300.671:300.671:5000.0:0,SAT:378.033:378.033:5000.0:0,SAT:199.097:199.097:5000.0:0,SAT:298.119:298.119:5000.0:0,SAT:440.52:440.52:5000.0:0,SAT:542.396:542.396:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:101.712:101.712:5000.0:0,SAT:337.373:337.373:5000.0:0,SAT:1850.67:1850.67:5000.0:0,SAT:469.633:469.633:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/anbulagan/hard-unsat/dated-10-11-u.cnf,SAT:1327.43:1327.43:5000.0:0,SAT:330.865:330.865:5000.0:0,SAT:653.181:653.181:5000.0:0,SAT:561.755:561.755:5000.0:0,SAT:967.089:967.089:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:296.554:296.554:5000.0:0,SAT:3728.55:3728.55:5000.0:0,SAT:704.596:704.596:5000.0:0,SAT:412.459:412.459:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,SAT:307.717:307.717:5000.0:0,SAT:525.711:525.711:5000.0:0,SAT:696.24:696.24:5000.0:0,SAT:338.538:338.538:5000.0:0,SAT:653.067:653.067:5000.0:0,SAT:404.55:404.55:5000.0:0,SAT:296.347:296.347:5000.0:0,SAT:1217.97:1217.97:5000.0:0,SAT:764.9:764.9:5000.0:0,SAT:1707.51:1707.51:5000.0:0,SAT:4529.44:4529.44:5000.0:0,SAT:300.903:300.903:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/anbulagan/hard-unsat/dated-5-17-u.cnf,SAT:552.327:552.327:5000.0:0,SAT:90.7392:90.7392:5000.0:0,SAT:146.276:146.276:5000.0:0,SAT:193.879:193.879:5000.0:0,SAT:251.274:251.274:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:196.105:196.105:5000.0:0,SAT:1693.57:1693.57:5000.0:0,SAT:224.417:224.417:5000.0:0,SAT:153.095:153.095:5000.0:0,SAT:322.015:322.015:5000.0:0,SAT:161.675:161.675:5000.0:0,SAT:227.261:227.261:5000.0:0,SAT:242.188:242.188:5000.0:0,SAT:171.112:171.112:5000.0:0,SAT:188.175:188.175:5000.0:0,SAT:185.119:185.119:5000.0:0,SAT:129.813:129.813:5000.0:0,SAT:635.61:635.61:5000.0:0,SAT:335.366:335.366:5000.0:0,SAT:362.378:362.378:5000.0:0,SAT:510.772:510.772:5000.0:0,SAT:81.9765:81.9765:5000.0:0
