instance,2014_INDU-BFS-Glucose_1.0c,2014_INDU-BFS-Glucose_mem_16_70_1.0cm,2014_INDU-BFS-Glucose_mem_32_70_1.0cm,2014_INDU-BFS-Glucose_mem_8_85_1.0cm,2014_INDU-CCAnr+glucose_2014,2014_INDU-Lingeling_(druplig)_azd,2014_INDU-Lingeling_(no_agile)_ayv,2014_INDU-Lingeling_ayv,2014_INDU-MiniSat_HACK_1430ED_1.0,2014_INDU-MiniSat_HACK_999ED_1.0,2014_INDU-Nigma,2014_INDU-Riss_4.27,2014_INDU-Riss_BlackBox_BlackBox,2014_INDU-Riss_DRAT,2014_INDU-SGSeq_1.0,2014_INDU-SWDiA5BY_A26,2014_INDU-SWDiA5BY_A30.4.100,2014_INDU-SatUZK_55,2014_INDU-SparrowToRiss_2014,2014_INDU-cryptominisat-4.1-st_4.1-st,2014_INDU-cryptominisat-v41-tuned-st_v41-tuned-st,2014_INDU-glucose_3.0,2014_INDU-glue_lgl_split_1.0,2014_INDU-glueminisat,2014_INDU-glueminisat_dev122,2014_INDU-minisat_blbd_1.13,2014_INDU-sattime2014r_2014r
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c6bid_i.cnf,SAT:450.272:450.272:5000.0:0,SAT:409.554:409.554:5000.0:0,SAT:521.373:521.373:5000.0:0,SAT:392.837:392.837:5000.0:0,SAT:1020.73:1020.73:5000.0:0,SAT:87.4497:87.4497:5000.0:0,SAT:46.6549:46.6549:5000.0:0,SAT:48.5006:48.5006:5000.0:0,SAT:20.8488:20.8488:5000.0:0,SAT:15.1617:15.1617:5000.0:0,SAT:17.5913:17.5913:5000.0:0,SAT:18.9141:18.9141:5000.0:0,SAT:36.0925:36.0925:5000.0:0,SAT:22.1406:22.1406:5000.0:0,SAT:1013.82:1013.82:5000.0:0,SAT:15.3687:15.3687:5000.0:0,SAT:14.9177:14.9177:5000.0:0,SAT:40.3829:40.3829:5000.0:0,SAT:549.408:549.408:5000.0:0,SAT:86.4669:86.4669:5000.0:0,SAT:120.88:120.88:5000.0:0,SAT:15.92:15.92:5000.0:0,SAT:19.495:19.495:5000.0:0,SAT:19.651:19.651:5000.0:0,SAT:31.7832:31.7832:5000.0:0,SAT:20.9518:20.9518:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c6bidw.cnf,SAT:406.351:406.351:5000.0:0,SAT:529.63:529.63:5000.0:0,SAT:585.126:585.126:5000.0:0,SAT:527.792:527.792:5000.0:0,SAT:1026.99:1026.99:5000.0:0,SAT:92.318:92.318:5000.0:0,SAT:59.6309:59.6309:5000.0:0,SAT:65.534:65.534:5000.0:0,SAT:20.5129:20.5129:5000.0:0,SAT:16.0056:16.0056:5000.0:0,SAT:19.943:19.943:5000.0:0,SAT:26.626:26.626:5000.0:0,SAT:44.3853:44.3853:5000.0:0,SAT:31.2492:31.2492:5000.0:0,SAT:1021.0:1021.0:5000.0:0,SAT:21.3188:21.3188:5000.0:0,SAT:23.4434:23.4434:5000.0:0,SAT:40.9338:40.9338:5000.0:0,SAT:543.6:543.6:5000.0:0,SAT:112.77:112.77:5000.0:0,SAT:141.474:141.474:5000.0:0,SAT:21.5397:21.5397:5000.0:0,SAT:22.8045:22.8045:5000.0:0,SAT:22.6146:22.6146:5000.0:0,SAT:21.9747:21.9747:5000.0:0,SAT:23.8604:23.8604:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c6bidw_i.cnf,SAT:372.949:372.949:5000.0:0,SAT:440.567:440.567:5000.0:0,SAT:555.027:555.027:5000.0:0,SAT:732.035:732.035:5000.0:0,SAT:1018.32:1018.32:5000.0:0,SAT:59.6419:59.6419:5000.0:0,SAT:52.81:52.81:5000.0:0,SAT:50.1084:50.1084:5000.0:0,SAT:16.3525:16.3525:5000.0:0,SAT:18.7431:18.7431:5000.0:0,SAT:16.2715:16.2715:5000.0:0,SAT:24.1363:24.1363:5000.0:0,SAT:36.3415:36.3415:5000.0:0,SAT:23.1155:23.1155:5000.0:0,SAT:1020.54:1020.54:5000.0:0,SAT:15.5446:15.5446:5000.0:0,SAT:20.7518:20.7518:5000.0:0,SAT:45.0521:45.0521:5000.0:0,SAT:562.773:562.773:5000.0:0,SAT:84.5111:84.5111:5000.0:0,SAT:93.5628:93.5628:5000.0:0,SAT:22.1726:22.1726:5000.0:0,SAT:24.1993:24.1993:5000.0:0,SAT:23.5634:23.5634:5000.0:0,SAT:26.031:26.031:5000.0:0,SAT:26.174:26.174:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c6ni_i.cnf,SAT:239.503:239.503:5000.0:0,SAT:304.255:304.255:5000.0:0,SAT:392.313:392.313:5000.0:0,SAT:233.99:233.99:5000.0:0,SAT:1010.03:1010.03:5000.0:0,SAT:31.9241:31.9241:5000.0:0,SAT:30.9133:30.9133:5000.0:0,SAT:31.0133:31.0133:5000.0:0,SAT:10.5204:10.5204:5000.0:0,SAT:7.1979:7.1979:5000.0:0,SAT:11.4813:11.4813:5000.0:0,SAT:11.6152:11.6152:5000.0:0,SAT:22.9095:22.9095:5000.0:0,SAT:11.8862:11.8862:5000.0:0,SAT:1007.74:1007.74:5000.0:0,SAT:12.845:12.845:5000.0:0,SAT:9.8405:9.8405:5000.0:0,SAT:26.523:26.523:5000.0:0,SAT:396.091:396.091:5000.0:0,SAT:61.2937:61.2937:5000.0:0,SAT:79.5449:79.5449:5000.0:0,SAT:9.2106:9.2106:5000.0:0,SAT:18.1312:18.1312:5000.0:0,SAT:12.2401:12.2401:5000.0:0,SAT:13.081:13.081:5000.0:0,SAT:11.3883:11.3883:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c6nid.cnf,SAT:585.537:585.537:5000.0:0,SAT:621.773:621.773:5000.0:0,SAT:953.005:953.005:5000.0:0,SAT:537.97:537.97:5000.0:0,SAT:1035.96:1035.96:5000.0:0,SAT:70.7272:70.7272:5000.0:0,SAT:68.3966:68.3966:5000.0:0,SAT:65.4401:65.4401:5000.0:0,SAT:26.261:26.261:5000.0:0,SAT:21.9617:21.9617:5000.0:0,SAT:24.5413:24.5413:5000.0:0,SAT:32.3091:32.3091:5000.0:0,SAT:51.0442:51.0442:5000.0:0,SAT:29.2366:29.2366:5000.0:0,SAT:1025.97:1025.97:5000.0:0,SAT:28.6756:28.6756:5000.0:0,SAT:33.196:33.196:5000.0:0,SAT:63.4624:63.4624:5000.0:0,SAT:725.102:725.102:5000.0:0,SAT:145.975:145.975:5000.0:0,SAT:254.578:254.578:5000.0:0,SAT:41.9226:41.9226:5000.0:0,SAT:31.0163:31.0163:5000.0:0,SAT:32.0331:32.0331:5000.0:0,SAT:27.5078:27.5078:5000.0:0,SAT:26.8399:26.8399:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c7nidw.cnf,SAT:1157.57:1157.57:5000.0:0,SAT:1826.91:1826.91:5000.0:0,SAT:2261.68:2261.68:5000.0:0,SAT:1440.66:1440.66:5000.0:0,SAT:1050.44:1050.44:5000.0:0,SAT:109.146:109.146:5000.0:0,SAT:107.405:107.405:5000.0:0,SAT:125.301:125.301:5000.0:0,SAT:37.6653:37.6653:5000.0:0,SAT:33.4979:33.4979:5000.0:0,SAT:45.6041:45.6041:5000.0:0,SAT:51.6551:51.6551:5000.0:0,SAT:71.8431:71.8431:5000.0:0,SAT:65.954:65.954:5000.0:0,SAT:1036.04:1036.04:5000.0:0,SAT:39.494:39.494:5000.0:0,SAT:57.6852:57.6852:5000.0:0,SAT:89.8323:89.8323:5000.0:0,SAT:723.223:723.223:5000.0:0,SAT:160.483:160.483:5000.0:0,SAT:202.147:202.147:5000.0:0,SAT:35.9385:35.9385:5000.0:0,SAT:44.8042:44.8042:5000.0:0,SAT:48.6276:48.6276:5000.0:0,SAT:74.2937:74.2937:5000.0:0,SAT:55.0586:55.0586:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c7nidw_i.cnf,SAT:1163.68:1163.68:5000.0:0,SAT:1513.44:1513.44:5000.0:0,SAT:1148.9:1148.9:5000.0:0,SAT:1178.76:1178.76:5000.0:0,SAT:1035.27:1035.27:5000.0:0,SAT:110.416:110.416:5000.0:0,SAT:89.6274:89.6274:5000.0:0,SAT:75.2416:75.2416:5000.0:0,SAT:33.2419:33.2419:5000.0:0,SAT:23.7904:23.7904:5000.0:0,SAT:33.8858:33.8858:5000.0:0,SAT:40.7028:40.7028:5000.0:0,SAT:69.3175:69.3175:5000.0:0,SAT:39.47:39.47:5000.0:0,SAT:1035.77:1035.77:5000.0:0,SAT:41.7257:41.7257:5000.0:0,SAT:30.0494:30.0494:5000.0:0,SAT:105.691:105.691:5000.0:0,SAT:648.701:648.701:5000.0:0,SAT:134.087:134.087:5000.0:0,SAT:196.212:196.212:5000.0:0,SAT:53.5449:53.5449:5000.0:0,SAT:35.7376:35.7376:5000.0:0,SAT:43.4184:43.4184:5000.0:0,SAT:37.1484:37.1484:5000.0:0,SAT:43.5804:43.5804:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c8bidw.cnf,SAT:2504.24:2504.24:5000.0:0,SAT:3100.91:3100.91:5000.0:0,SAT:4175.85:4175.85:5000.0:0,SAT:3027.37:3027.37:5000.0:0,SAT:1082.34:1082.34:5000.0:0,SAT:236.011:236.011:5000.0:0,SAT:130.472:130.472:5000.0:0,SAT:140.215:140.215:5000.0:0,SAT:55.4076:55.4076:5000.0:0,SAT:45.755:45.755:5000.0:0,SAT:69.7174:69.7174:5000.0:0,SAT:78.1031:78.1031:5000.0:0,SAT:88.9365:88.9365:5000.0:0,SAT:100.807:100.807:5000.0:0,SAT:1067.43:1067.43:5000.0:0,SAT:62.9024:62.9024:5000.0:0,SAT:62.7295:62.7295:5000.0:0,SAT:128.322:128.322:5000.0:0,SAT:861.942:861.942:5000.0:0,SAT:180.055:180.055:5000.0:0,SAT:243.733:243.733:5000.0:0,SAT:63.7493:63.7493:5000.0:0,SAT:75.9655:75.9655:5000.0:0,SAT:101.015:101.015:5000.0:0,SAT:70.0184:70.0184:5000.0:0,SAT:69.6254:69.6254:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c8nidw.cnf,SAT:3972.64:3972.64:5000.0:0,SAT:3870.76:3870.76:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3939.02:3939.02:5000.0:0,SAT:1081.88:1081.88:5000.0:0,SAT:185.444:185.444:5000.0:0,SAT:165.043:165.043:5000.0:0,SAT:170.949:170.949:5000.0:0,SAT:105.12:105.12:5000.0:0,SAT:55.6305:55.6305:5000.0:0,SAT:65.881:65.881:5000.0:0,SAT:78.4201:78.4201:5000.0:0,SAT:117.897:117.897:5000.0:0,SAT:81.1857:81.1857:5000.0:0,SAT:1091.07:1091.07:5000.0:0,SAT:84.5441:84.5441:5000.0:0,SAT:74.8236:74.8236:5000.0:0,SAT:171.39:171.39:5000.0:0,SAT:1004.24:1004.24:5000.0:0,SAT:363.022:363.022:5000.0:0,SAT:519.198:519.198:5000.0:0,SAT:73.3768:73.3768:5000.0:0,SAT:147.948:147.948:5000.0:0,SAT:132.276:132.276:5000.0:0,SAT:110.571:110.571:5000.0:0,SAT:91.7501:91.7501:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c8nidw_i.cnf,SAT:3154.55:3154.55:5000.0:0,SAT:4305.38:4305.38:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3236.07:3236.07:5000.0:0,SAT:1068.43:1068.43:5000.0:0,SAT:140.667:140.667:5000.0:0,SAT:141.936:141.936:5000.0:0,SAT:124.823:124.823:5000.0:0,SAT:96.5533:96.5533:5000.0:0,SAT:42.5825:42.5825:5000.0:0,SAT:52.832:52.832:5000.0:0,SAT:78.5111:78.5111:5000.0:0,SAT:80.7057:80.7057:5000.0:0,SAT:69.3505:69.3505:5000.0:0,SAT:1063.46:1063.46:5000.0:0,SAT:50.3533:50.3533:5000.0:0,SAT:53.7628:53.7628:5000.0:0,SAT:149.578:149.578:5000.0:0,SAT:768.24:768.24:5000.0:0,SAT:190.597:190.597:5000.0:0,SAT:242.651:242.651:5000.0:0,SAT:54.2308:54.2308:5000.0:0,SAT:75.6995:75.6995:5000.0:0,SAT:87.2497:87.2497:5000.0:0,SAT:76.3954:76.3954:5000.0:0,SAT:93.5688:93.5688:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c8nidw_s.cnf,SAT:39.174:39.174:5000.0:0,SAT:72.6939:72.6939:5000.0:0,SAT:158.675:158.675:5000.0:0,SAT:57.8302:57.8302:5000.0:0,SAT:1004.47:1004.47:5000.0:0,SAT:34.0638:34.0638:5000.0:0,SAT:42.8495:42.8495:5000.0:0,SAT:43.1364:43.1364:5000.0:0,SAT:5.8951:5.8951:5000.0:0,SAT:3.9234:3.9234:5000.0:0,SAT:7.29589:7.29589:5000.0:0,SAT:7.80981:7.80981:5000.0:0,SAT:31.5862:31.5862:5000.0:0,SAT:7.33188:7.33188:5000.0:0,SAT:1001.74:1001.74:5000.0:0,SAT:5.95609:5.95609:5000.0:0,SAT:12.7471:12.7471:5000.0:0,SAT:5.10622:5.10622:5000.0:0,SAT:926.576:926.576:5000.0:0,SAT:67.4447:67.4447:5000.0:0,SAT:63.4234:63.4234:5000.0:0,SAT:5.11222:5.11222:5000.0:0,SAT:7.2579:7.2579:5000.0:0,SAT:9.34158:9.34158:5000.0:0,SAT:10.3094:10.3094:5000.0:0,SAT:4.64229:4.64229:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c9bidw_i.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1113.91:1113.91:5000.0:0,SAT:229.778:229.778:5000.0:0,SAT:209.291:209.291:5000.0:0,SAT:180.237:180.237:5000.0:0,SAT:92.213:92.213:5000.0:0,SAT:99.6279:99.6279:5000.0:0,SAT:80.9897:80.9897:5000.0:0,SAT:105.732:105.732:5000.0:0,SAT:153.051:153.051:5000.0:0,SAT:101.432:101.432:5000.0:0,SAT:1132.86:1132.86:5000.0:0,SAT:109.258:109.258:5000.0:0,SAT:116.381:116.381:5000.0:0,SAT:272.88:272.88:5000.0:0,SAT:914.75:914.75:5000.0:0,SAT:228.193:228.193:5000.0:0,SAT:269.131:269.131:5000.0:0,SAT:142.27:142.27:5000.0:0,SAT:162.591:162.591:5000.0:0,SAT:127.102:127.102:5000.0:0,SAT:141.549:141.549:5000.0:0,SAT:168.685:168.685:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c9idw_i.cnf,SAT:355.49:355.49:5000.0:0,SAT:594.707:594.707:5000.0:0,SAT:1191.47:1191.47:5000.0:0,SAT:302.805:302.805:5000.0:0,SAT:1020.09:1020.09:5000.0:0,SAT:74.5257:74.5257:5000.0:0,SAT:60.6408:60.6408:5000.0:0,SAT:60.2428:60.2428:5000.0:0,SAT:17.6373:17.6373:5000.0:0,SAT:16.8544:16.8544:5000.0:0,SAT:25.5591:25.5591:5000.0:0,SAT:26.8779:26.8779:5000.0:0,SAT:31.8122:31.8122:5000.0:0,SAT:34.7867:34.7867:5000.0:0,SAT:1027.98:1027.98:5000.0:0,SAT:19.472:19.472:5000.0:0,SAT:19.0641:19.0641:5000.0:0,SAT:39.265:39.265:5000.0:0,SAT:678.877:678.877:5000.0:0,SAT:84.2962:84.2962:5000.0:0,SAT:115.997:115.997:5000.0:0,SAT:22.4436:22.4436:5000.0:0,SAT:28.6616:28.6616:5000.0:0,SAT:32.5431:32.5431:5000.0:0,SAT:21.9267:21.9267:5000.0:0,SAT:26.567:26.567:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c9nidw.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1129.76:1129.76:5000.0:0,SAT:317.358:317.358:5000.0:0,SAT:282.702:282.702:5000.0:0,SAT:307.166:307.166:5000.0:0,SAT:147.524:147.524:5000.0:0,SAT:104.799:104.799:5000.0:0,SAT:120.838:120.838:5000.0:0,SAT:144.372:144.372:5000.0:0,SAT:179.845:179.845:5000.0:0,SAT:151.423:151.423:5000.0:0,SAT:1161.85:1161.85:5000.0:0,SAT:127.504:127.504:5000.0:0,SAT:146.179:146.179:5000.0:0,SAT:308.165:308.165:5000.0:0,SAT:1132.82:1132.82:5000.0:0,SAT:462.906:462.906:5000.0:0,SAT:1263.78:1263.78:5000.0:0,SAT:155.704:155.704:5000.0:0,SAT:213.784:213.784:5000.0:0,SAT:190.194:190.194:5000.0:0,SAT:175.477:175.477:5000.0:0,SAT:173.147:173.147:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c9nidw_s.cnf,SAT:70.5113:70.5113:5000.0:0,SAT:196.71:196.71:5000.0:0,SAT:398.931:398.931:5000.0:0,SAT:98.1171:98.1171:5000.0:0,SAT:1010.79:1010.79:5000.0:0,SAT:39.0461:39.0461:5000.0:0,SAT:54.2218:54.2218:5000.0:0,SAT:56.3674:56.3674:5000.0:0,SAT:7.13092:7.13092:5000.0:0,SAT:7.2219:7.2219:5000.0:0,SAT:9.92949:9.92949:5000.0:0,SAT:8.26274:8.26274:5000.0:0,SAT:38.0262:38.0262:5000.0:0,SAT:7.2489:7.2489:5000.0:0,SAT:1007.85:1007.85:5000.0:0,SAT:11.2493:11.2493:5000.0:0,SAT:10.5734:10.5734:5000.0:0,SAT:8.93964:8.93964:5000.0:0,SAT:928.554:928.554:5000.0:0,SAT:89.3494:89.3494:5000.0:0,SAT:108.591:108.591:5000.0:0,SAT:18.2912:18.2912:5000.0:0,SAT:6.569:6.569:5000.0:0,SAT:7.96079:7.96079:5000.0:0,SAT:7.79281:7.79281:5000.0:0,SAT:8.24475:8.24475:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f10bi.cnf,SAT:4874.43:4874.43:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4714.07:4714.07:5000.0:0,SAT:1120.14:1120.14:5000.0:0,SAT:162.757:162.757:5000.0:0,SAT:210.22:210.22:5000.0:0,SAT:195.024:195.024:5000.0:0,SAT:103.634:103.634:5000.0:0,SAT:132.03:132.03:5000.0:0,SAT:180.952:180.952:5000.0:0,SAT:155.947:155.947:5000.0:0,SAT:191.355:191.355:5000.0:0,SAT:158.121:158.121:5000.0:0,SAT:1089.13:1089.13:5000.0:0,SAT:95.7994:95.7994:5000.0:0,SAT:66.2749:66.2749:5000.0:0,SAT:451.146:451.146:5000.0:0,SAT:1487.23:1487.23:5000.0:0,SAT:308.104:308.104:5000.0:0,SAT:510.722:510.722:5000.0:0,SAT:141.312:141.312:5000.0:0,SAT:95.8704:95.8704:5000.0:0,SAT:98.682:98.682:5000.0:0,SAT:89.0885:89.0885:5000.0:0,SAT:258.031:258.031:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f10bid.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1445.63:1445.63:5000.0:0,SAT:593.403:593.403:5000.0:0,SAT:563.627:563.627:5000.0:0,SAT:620.751:620.751:5000.0:0,SAT:373.862:373.862:5000.0:0,SAT:281.828:281.828:5000.0:0,SAT:500.297:500.297:5000.0:0,SAT:409.1:409.1:5000.0:0,SAT:477.682:477.682:5000.0:0,SAT:378.144:378.144:5000.0:0,SAT:1363.36:1363.36:5000.0:0,SAT:301.634:301.634:5000.0:0,SAT:348.917:348.917:5000.0:0,SAT:1393.26:1393.26:5000.0:0,SAT:1615.41:1615.41:5000.0:0,SAT:983.857:983.857:5000.0:0,SAT:901.602:901.602:5000.0:0,SAT:490.725:490.725:5000.0:0,SAT:344.92:344.92:5000.0:0,SAT:556.307:556.307:5000.0:0,SAT:936.758:936.758:5000.0:0,SAT:643.925:643.925:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f10bidw.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1594.4:1594.4:5000.0:0,SAT:913.086:913.086:5000.0:0,SAT:1149.65:1149.65:5000.0:0,SAT:1121.88:1121.88:5000.0:0,SAT:592.778:592.778:5000.0:0,SAT:451.386:451.386:5000.0:0,SAT:577.69:577.69:5000.0:0,SAT:538.841:538.841:5000.0:0,SAT:869.202:869.202:5000.0:0,SAT:824.383:824.383:5000.0:0,SAT:1700.25:1700.25:5000.0:0,SAT:558.283:558.283:5000.0:0,SAT:761.592:761.592:5000.0:0,SAT:1904.55:1904.55:5000.0:0,SAT:1771.32:1771.32:5000.0:0,SAT:992.349:992.349:5000.0:0,SAT:1403.66:1403.66:5000.0:0,SAT:821.449:821.449:5000.0:0,SAT:884.712:884.712:5000.0:0,SAT:859.508:859.508:5000.0:0,SAT:1677.13:1677.13:5000.0:0,SAT:1433.8:1433.8:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f10i.cnf,SAT:4028.98:4028.98:5000.0:0,SAT:3386.37:3386.37:5000.0:0,SAT:4762.39:4762.39:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1092.76:1092.76:5000.0:0,SAT:174.143:174.143:5000.0:0,SAT:151.875:151.875:5000.0:0,SAT:176.005:176.005:5000.0:0,SAT:104.028:104.028:5000.0:0,SAT:101.494:101.494:5000.0:0,SAT:110.174:110.174:5000.0:0,SAT:140.185:140.185:5000.0:0,SAT:134.632:134.632:5000.0:0,SAT:162.299:162.299:5000.0:0,SAT:1095.75:1095.75:5000.0:0,SAT:81.6476:81.6476:5000.0:0,SAT:91.8:91.8:5000.0:0,SAT:359.801:359.801:5000.0:0,SAT:1238.84:1238.84:5000.0:0,SAT:335.024:335.024:5000.0:0,SAT:359.411:359.411:5000.0:0,SAT:102.489:102.489:5000.0:0,SAT:71.6431:71.6431:5000.0:0,SAT:97.4392:97.4392:5000.0:0,SAT:96.6083:96.6083:5000.0:0,SAT:136.306:136.306:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f10id.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1256.63:1256.63:5000.0:0,SAT:582.271:582.271:5000.0:0,SAT:383.686:383.686:5000.0:0,SAT:424.178:424.178:5000.0:0,SAT:395.145:395.145:5000.0:0,SAT:301.081:301.081:5000.0:0,SAT:278.325:278.325:5000.0:0,SAT:239.944:239.944:5000.0:0,SAT:317.467:317.467:5000.0:0,SAT:314.671:314.671:5000.0:0,SAT:1295.81:1295.81:5000.0:0,SAT:214.977:214.977:5000.0:0,SAT:244.953:244.953:5000.0:0,SAT:1074.23:1074.23:5000.0:0,SAT:1517.19:1517.19:5000.0:0,SAT:651.664:651.664:5000.0:0,SAT:680.894:680.894:5000.0:0,SAT:290.303:290.303:5000.0:0,SAT:195.066:195.066:5000.0:0,SAT:399.769:399.769:5000.0:0,SAT:256.591:256.591:5000.0:0,SAT:535.701:535.701:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f10n.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4162.14:4162.14:5000.0:0,SAT:1102.18:1102.18:5000.0:0,SAT:170.306:170.306:5000.0:0,SAT:192.937:192.937:5000.0:0,SAT:189.183:189.183:5000.0:0,SAT:130.421:130.421:5000.0:0,SAT:155.727:155.727:5000.0:0,SAT:201.178:201.178:5000.0:0,SAT:211.715:211.715:5000.0:0,SAT:256.25:256.25:5000.0:0,SAT:218.23:218.23:5000.0:0,SAT:1120.62:1120.62:5000.0:0,SAT:128.886:128.886:5000.0:0,SAT:129.005:129.005:5000.0:0,SAT:511.022:511.022:5000.0:0,SAT:1442.19:1442.19:5000.0:0,SAT:398.68:398.68:5000.0:0,SAT:816.438:816.438:5000.0:0,SAT:121.016:121.016:5000.0:0,SAT:115.633:115.633:5000.0:0,SAT:152.086:152.086:5000.0:0,SAT:141.295:141.295:5000.0:0,SAT:327.606:327.606:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
