instance,2007_INDU-minisat-sat07,2007_INDU-mxc,2007_INDU-picosat-535
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/07/IBM_FV_2004_rule_batch_07_SAT_dat.k95.cnf,SAT:1.64075:1.64075:5000.0:0,SAT:1.42178:1.42178:5000.0:0,SAT:1.92671:1.92671:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/20/IBM_FV_2004_rule_batch_20_SAT_dat.k75.cnf,SAT:1820.2:1820.2:5000.0:0,SAT:2272.88:2272.88:5000.0:0,SAT:174.737:174.737:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/22/IBM_FV_2004_rule_batch_22_SAT_dat.k100.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2341.03:2341.03:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/22/IBM_FV_2004_rule_batch_22_SAT_dat.k65.cnf,SAT:654.47:654.47:5000.0:0,SAT:1946.19:1946.19:5000.0:0,SAT:99.4459:99.4459:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/23/IBM_FV_2004_rule_batch_23_SAT_dat.k90.cnf,SAT:3638.42:3638.42:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1104.57:1104.57:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/26/IBM_FV_2004_rule_batch_26_SAT_dat.k90.cnf,SAT:0.768882:0.768882:5000.0:0,SAT:0.624904:0.624904:5000.0:0,SAT:5.59515:5.59515:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/26/IBM_FV_2004_rule_batch_26_SAT_dat.k95.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:0.6569:0.6569:5000.0:0,SAT:5.8981:5.8981:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/30/IBM_FV_2004_rule_batch_30_SAT_dat.k75.cnf,SAT:3236.7:3236.7:5000.0:0,SAT:170.148:170.148:5000.0:0,SAT:429.68:429.68:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/3_11/IBM_FV_2004_rule_batch_3_11_SAT_dat.k100.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/3_11/IBM_FV_2004_rule_batch_3_11_SAT_dat.k90.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2581.33:2581.33:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10bi.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10bi_i.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3020.49:3020.49:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10bid.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10bid_i.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10bid_s.cnf,SAT:129.416:129.416:5000.0:0,SAT:381.816:381.816:5000.0:0,SAT:5.46117:5.46117:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10bidw_i.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10bidw_s.cnf,SAT:148.541:148.541:5000.0:0,SAT:503.491:503.491:5000.0:0,SAT:5.38618:5.38618:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10i_i.cnf,SAT:821.958:821.958:5000.0:0,SAT:623.906:623.906:5000.0:0,SAT:99.4329:99.4329:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10id.cnf,SAT:3082.68:3082.68:5000.0:0,SAT:1375.04:1375.04:5000.0:0,SAT:539.758:539.758:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10idw.cnf,SAT:2534.37:2534.37:5000.0:0,SAT:1961.38:1961.38:5000.0:0,SAT:488.455:488.455:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10n.cnf,SAT:209.113:209.113:5000.0:0,SAT:597.807:597.807:5000.0:0,SAT:78.788:78.788:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10ni.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4441.8:4441.8:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10ni_i.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10nid_s.cnf,SAT:719.137:719.137:5000.0:0,SAT:645.634:645.634:5000.0:0,SAT:36.0045:36.0045:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10nidw.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10nidw_i.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4411.91:4411.91:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c6bi.cnf,SAT:227.864:227.864:5000.0:0,SAT:1571.25:1571.25:5000.0:0,SAT:217.749:217.749:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c6bi_i.cnf,SAT:131.543:131.543:5000.0:0,SAT:327.927:327.927:5000.0:0,SAT:134.428:134.428:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c6bid.cnf,SAT:248.876:248.876:5000.0:0,SAT:1197.24:1197.24:5000.0:0,SAT:311.145:311.145:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c6bid_i.cnf,SAT:216.807:216.807:5000.0:0,SAT:218.08:218.08:5000.0:0,SAT:173.041:173.041:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c6bidw.cnf,SAT:372.498:372.498:5000.0:0,SAT:359.691:359.691:5000.0:0,SAT:430.523:430.523:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c6bidw_i.cnf,SAT:263.365:263.365:5000.0:0,SAT:649.149:649.149:5000.0:0,SAT:159.91:159.91:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c6ni_i.cnf,SAT:127.539:127.539:5000.0:0,SAT:220.295:220.295:5000.0:0,SAT:136.707:136.707:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c6nid.cnf,SAT:475.506:475.506:5000.0:0,SAT:923.211:923.211:5000.0:0,SAT:351.947:351.947:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c7nidw.cnf,SAT:932.132:932.132:5000.0:0,SAT:2708.07:2708.07:5000.0:0,SAT:1306.23:1306.23:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c7nidw_i.cnf,SAT:1014.44:1014.44:5000.0:0,SAT:2528.55:2528.55:5000.0:0,SAT:540.023:540.023:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c8bidw.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2277.0:2277.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c8nidw.cnf,SAT:4775.9:4775.9:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c8nidw_i.cnf,SAT:2469.46:2469.46:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1604.1:1604.1:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c8nidw_s.cnf,SAT:170.968:170.968:5000.0:0,SAT:59.8989:59.8989:5000.0:0,SAT:12.6821:12.6821:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c9bidw_i.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3722.37:3722.37:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c9idw_i.cnf,SAT:214.41:214.41:5000.0:0,SAT:2534.95:2534.95:5000.0:0,SAT:158.301:158.301:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c9nidw.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c9nidw_s.cnf,SAT:203.243:203.243:5000.0:0,SAT:865.047:865.047:5000.0:0,SAT:41.4367:41.4367:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f10bi.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3831.77:3831.77:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f10bid.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f10bidw.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f10i.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4160.65:4160.65:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f10id.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f10n.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3281.2:3281.2:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f10ni.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4808.59:4808.59:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f10nidw.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f6bidw.cnf,SAT:51.8911:51.8911:5000.0:0,SAT:43.5164:43.5164:5000.0:0,SAT:23.1965:23.1965:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f6nidw.cnf,SAT:61.5496:61.5496:5000.0:0,SAT:111.309:111.309:5000.0:0,SAT:35.8206:35.8206:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f8b.cnf,SAT:276.859:276.859:5000.0:0,SAT:477.912:477.912:5000.0:0,SAT:89.7114:89.7114:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f8bidw.cnf,SAT:3923.27:3923.27:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3394.75:3394.75:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f8idw.cnf,SAT:1328.14:1328.14:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:910.756:910.756:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f8n.cnf,SAT:754.328:754.328:5000.0:0,SAT:899.522:899.522:5000.0:0,SAT:90.6492:90.6492:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f8nidw.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2213.16:2213.16:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f9.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1406.0:1406.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f9b.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:683.595:683.595:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f9bidw.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f9idw.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/f9nidw.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/g10bi.cnf,SAT:228.328:228.328:5000.0:0,SAT:1134.21:1134.21:5000.0:0,SAT:105.523:105.523:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/g10bid.cnf,SAT:758.572:758.572:5000.0:0,SAT:876.112:876.112:5000.0:0,SAT:268.104:268.104:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/g10nid.cnf,SAT:625.676:625.676:5000.0:0,SAT:3511.49:3511.49:5000.0:0,SAT:208.267:208.267:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/g10nidw.cnf,SAT:919.722:919.722:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:607.176:607.176:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/g9nidw.cnf,SAT:342.294:342.294:5000.0:0,SAT:782.976:782.976:5000.0:0,SAT:108.235:108.235:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/mironov-zhang/md5_47_1.cnf,SAT:106.001:106.001:5000.0:0,SAT:58.5411:58.5411:5000.0:0,SAT:50.8883:50.8883:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/mironov-zhang/md5_47_2.cnf,SAT:429.263:429.263:5000.0:0,SAT:224.795:224.795:5000.0:0,SAT:252.513:252.513:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/mironov-zhang/md5_47_3.cnf,SAT:60.8228:60.8228:5000.0:0,SAT:49.8644:49.8644:5000.0:0,SAT:903.383:903.383:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/mironov-zhang/md5_47_5.cnf,SAT:1153.13:1153.13:5000.0:0,SAT:56.0155:56.0155:5000.0:0,SAT:271.084:271.084:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/mironov-zhang/md5_48_2.cnf,SAT:813.43:813.43:5000.0:0,SAT:55.6605:55.6605:5000.0:0,SAT:374.258:374.258:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/mironov-zhang/md5_48_4.cnf,SAT:632.494:632.494:5000.0:0,SAT:355.8:355.8:5000.0:0,SAT:60.1279:60.1279:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/mironov-zhang/md5_48_5.cnf,SAT:245.485:245.485:5000.0:0,SAT:159.546:159.546:5000.0:0,SAT:2278.07:2278.07:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/mironov-zhang/sha0_35_5.cnf,SAT:68.6906:68.6906:5000.0:0,SAT:57.6132:57.6132:5000.0:0,SAT:93.5078:93.5078:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/mironov-zhang/sha0_36_1.cnf,SAT:192.444:192.444:5000.0:0,SAT:158.446:158.446:5000.0:0,SAT:1160.8:1160.8:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/mironov-zhang/sha0_36_3.cnf,SAT:493.096:493.096:5000.0:0,SAT:1216.15:1216.15:5000.0:0,SAT:1086.81:1086.81:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/satelite/goldberg03:hard_eq_check:alu4mul.miter.used-as.sat04-326.cnf,SAT:174.468:174.468:5000.0:0,SAT:212.385:212.385:5000.0:0,SAT:296.873:296.873:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/satelite/goldberg03:hard_eq_check:c3540mul.miter.used-as.sat04-327.cnf,SAT:1406.18:1406.18:5000.0:0,SAT:2467.5:2467.5:5000.0:0,SAT:2333.57:2333.57:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/satelite/goldberg03:hard_eq_check:c6288mul.miter.used-as.sat04-328.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/satelite/goldberg03:hard_eq_check:dalumul.miter.used-as.sat04-329.cnf,SAT:1847.9:1847.9:5000.0:0,SAT:2100.22:2100.22:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/satelite/goldberg03:hard_eq_check:desmul.miter.used-as.sat04-330.cnf,SAT:27.4108:27.4108:5000.0:0,SAT:36.2455:36.2455:5000.0:0,SAT:20.8928:20.8928:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/satelite/goldberg03:hard_eq_check:frg1mul.miter.used-as.sat04-331.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/satelite/goldberg03:hard_eq_check:frg2mul.miter.used-as.sat04-332.cnf,SAT:159.157:159.157:5000.0:0,SAT:232.662:232.662:5000.0:0,SAT:65.763:65.763:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/satelite/goldberg03:hard_eq_check:i10mul.miter.used-as.sat04-333.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:317.584:317.584:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/satelite/goldberg03:hard_eq_check:i8mul.miter.used-as.sat04-334.cnf,SAT:211.468:211.468:5000.0:0,SAT:188.969:188.969:5000.0:0,SAT:629.016:629.016:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/satelite/goldberg03:hard_eq_check:k2mul.miter.used-as.sat04-335.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/satelite/goldberg03:hard_eq_check:x1mul.miter.used-as.sat04-338.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/satelite/kukula03:addm_benchs:am_6_6.used-as.sat04-339.cnf,SAT:4957.86:4957.86:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/satelite/marijn:Philips:philips.used-as.sat04-301.cnf,SAT:606.98:606.98:5000.0:0,SAT:474.295:474.295:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/satelite/schuppan03:l2s:bc56-sensors-1-k391-unsat.used-as.sat04-439.cnf,SAT:1503.74:1503.74:5000.0:0,SAT:2040.39:2040.39:5000.0:0,SAT:2001.68:2001.68:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/satelite/schuppan03:l2s:bc57-sensors-1-k303-unsat.used-as.sat04-430.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4252.73:4252.73:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/satelite/schuppan03:l2s:guidance-1-k56-unsat.used-as.sat04-432.cnf,SAT:443.483:443.483:5000.0:0,SAT:451.973:451.973:5000.0:0,SAT:258.818:258.818:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/satelite/schuppan03:l2s:motors-stuck-1-k407-unsat.used-as.sat04-433.cnf,SAT:1481.23:1481.23:5000.0:0,SAT:3732.07:3732.07:5000.0:0,SAT:2124.49:2124.49:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/satelite/schuppan03:l2s:motors-stuck-2-k314-unsat.used-as.sat04-434.cnf,SAT:732.419:732.419:5000.0:0,SAT:649.633:649.633:5000.0:0,SAT:334.365:334.365:5000.0:0
