instance,2009_INDU-clasp-1.2.0-SAT09,2009_INDU-kw,2009_INDU-manysat,2009_INDU-minisat,2009_INDU-minisat-cumrp,2009_INDU-minisat09z,2009_INDU-precosat-236-3e7a3f8-090322
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.075-NOTKNOWN.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:451.485:451.485:5000.0:0,SAT:3850.91:3850.91:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:56.7364:56.7364:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.020-NOTKNOWN.cnf,SAT:54.9137:54.9137:5000.0:0,SAT:67.2048:67.2048:5000.0:0,SAT:215.593:215.593:5000.0:0,SAT:14.2598:14.2598:5000.0:0,SAT:86.9038:86.9038:5000.0:0,SAT:94.8916:94.8916:5000.0:0,SAT:29.5695:29.5695:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf,SAT:833.064:833.064:5000.0:0,SAT:253.313:253.313:5000.0:0,SAT:408.534:408.534:5000.0:0,SAT:52.909:52.909:5000.0:0,SAT:384.587:384.587:5000.0:0,SAT:182.601:182.601:5000.0:0,SAT:390.008:390.008:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-NOTKNOWN.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:549.457:549.457:5000.0:0,SAT:2602.95:2602.95:5000.0:0,SAT:95.9644:95.9644:5000.0:0,SAT:445.109:445.109:5000.0:0,SAT:178.076:178.076:5000.0:0,SAT:857.586:857.586:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:519.725:519.725:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,SAT:28.5907:28.5907:5000.0:0,SAT:1352.13:1352.13:5000.0:0,SAT:1348.21:1348.21:5000.0:0,SAT:795.849:795.849:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,SAT:249.051:249.051:5000.0:0,SAT:745.422:745.422:5000.0:0,SAT:993.612:993.612:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:992.995:992.995:5000.0:0,SAT:2373.47:2373.47:5000.0:0,SAT:229.916:229.916:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/rintanen/SATPlanning/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.020-NOTKNOWN.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:835.903:835.903:5000.0:0,SAT:3146.11:3146.11:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3173.16:3173.16:5000.0:0,SAT:284.393:284.393:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/rintanen/SATPlanning/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf,SAT:1912.56:1912.56:5000.0:0,SAT:614.138:614.138:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2301.73:2301.73:5000.0:0,SAT:1844.55:1844.55:5000.0:0,SAT:188.237:188.237:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/01_rule/SAT_dat.k90.cnf,SAT:178.285:178.285:5000.0:0,SAT:28.5497:28.5497:5000.0:0,SAT:162.46:162.46:5000.0:0,SAT:18.5192:18.5192:5000.0:0,SAT:135.011:135.011:5000.0:0,SAT:112.74:112.74:5000.0:0,SAT:19.0641:19.0641:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/06_rule/SAT_dat.k100.cnf,SAT:221.801:221.801:5000.0:0,SAT:11.7242:11.7242:5000.0:0,SAT:60.3738:60.3738:5000.0:0,SAT:3.81842:3.81842:5000.0:0,SAT:10.4374:10.4374:5000.0:0,SAT:7.10692:7.10692:5000.0:0,SAT:12.6851:12.6851:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/07_rule/SAT_dat.k65.cnf,SAT:1.01884:1.01884:5000.0:0,SAT:5.08923:5.08923:5000.0:0,SAT:3.07553:3.07553:5000.0:0,SAT:0.503923:0.503923:5000.0:0,SAT:1.69674:1.69674:5000.0:0,SAT:1.10183:1.10183:5000.0:0,SAT:1989.48:1989.48:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/07_rule/SAT_dat.k75.cnf,SAT:1.21481:1.21481:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3.03554:3.03554:5000.0:0,SAT:0.499923:0.499923:5000.0:0,SAT:1.42278:1.42278:5000.0:0,SAT:1.08983:1.08983:5000.0:0,SAT:214.83:214.83:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/11_rule_1/SAT_dat.k80.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:140.005:140.005:5000.0:0,SAT:1155.41:1155.41:5000.0:0,SAT:77.5262:77.5262:5000.0:0,SAT:349.468:349.468:5000.0:0,SAT:592.951:592.951:5000.0:0,SAT:47.2718:47.2718:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/11_rule_1/SAT_dat.k85.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:131.521:131.521:5000.0:0,SAT:910.568:910.568:5000.0:0,SAT:31.4982:31.4982:5000.0:0,SAT:387.109:387.109:5000.0:0,SAT:866.299:866.299:5000.0:0,SAT:97.9601:97.9601:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/11_rule_1/SAT_dat.k90.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:131.162:131.162:5000.0:0,SAT:865.003:865.003:5000.0:0,SAT:94.4936:94.4936:5000.0:0,SAT:380.406:380.406:5000.0:0,SAT:610.558:610.558:5000.0:0,SAT:129.357:129.357:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/11_rule_1/SAT_dat.k95.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:171.933:171.933:5000.0:0,SAT:1980.11:1980.11:5000.0:0,SAT:48.6166:48.6166:5000.0:0,SAT:581.232:581.232:5000.0:0,SAT:811.708:811.708:5000.0:0,SAT:35.8226:35.8226:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/11_rule_3/SAT_dat.k100.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:856.268:856.268:5000.0:0,SAT:3259.86:3259.86:5000.0:0,SAT:1267.18:1267.18:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2503.61:2503.61:5000.0:0,SAT:493.303:493.303:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/11_rule_3/SAT_dat.k95.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:710.609:710.609:5000.0:0,SAT:4460.21:4460.21:5000.0:0,SAT:791.818:791.818:5000.0:0,SAT:4744.88:4744.88:5000.0:0,SAT:1866.76:1866.76:5000.0:0,SAT:517.449:517.449:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/13_rule_1/SAT_dat.k10.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4304.84:4304.84:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/13_rule_1/SAT_dat.k30.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3457.66:3457.66:5000.0:0,SAT:3116.63:3116.63:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1622.96:1622.96:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/14_rule_2/SAT_dat.k90.cnf,SAT:720.638:720.638:5000.0:0,SAT:59.7769:59.7769:5000.0:0,SAT:189.818:189.818:5000.0:0,SAT:43.4254:43.4254:5000.0:0,SAT:78.0101:78.0101:5000.0:0,SAT:167.295:167.295:5000.0:0,SAT:45.5661:45.5661:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/26_rule/SAT_dat.k100.cnf,SAT:12.3821:12.3821:5000.0:0,SAT:289.939:289.939:5000.0:0,SAT:6.71998:6.71998:5000.0:0,SAT:7.82581:7.82581:5000.0:0,SAT:0.966852:0.966852:5000.0:0,SAT:402.544:402.544:5000.0:0,SAT:24.9582:24.9582:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/28_rule/SAT_dat.k100.cnf,SAT:143.508:143.508:5000.0:0,SAT:9.2236:9.2236:5000.0:0,SAT:41.8496:41.8496:5000.0:0,SAT:3.50247:3.50247:5000.0:0,SAT:14.9497:14.9497:5000.0:0,SAT:20.2949:20.2949:5000.0:0,SAT:11.5192:11.5192:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/30_rule/SAT_dat.k55.cnf,SAT:822.323:822.323:5000.0:0,SAT:61.3817:61.3817:5000.0:0,SAT:702.226:702.226:5000.0:0,SAT:1124.49:1124.49:5000.0:0,SAT:1000.37:1000.37:5000.0:0,SAT:122.081:122.081:5000.0:0,SAT:616.905:616.905:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/01/IBM_FV_2004_rule_batch_01_SAT_dat.k100.cnf,SAT:918.396:918.396:5000.0:0,SAT:11.1403:11.1403:5000.0:0,SAT:11.4733:11.4733:5000.0:0,SAT:11.7532:11.7532:5000.0:0,SAT:33.4509:33.4509:5000.0:0,SAT:62.4335:62.4335:5000.0:0,SAT:17.6943:17.6943:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/01/IBM_FV_2004_rule_batch_01_SAT_dat.k95.cnf,SAT:641.654:641.654:5000.0:0,SAT:22.9195:22.9195:5000.0:0,SAT:36.0905:36.0905:5000.0:0,SAT:25.8001:25.8001:5000.0:0,SAT:60.4248:60.4248:5000.0:0,SAT:78.5691:78.5691:5000.0:0,SAT:10.5764:10.5764:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/07/IBM_FV_2004_rule_batch_07_SAT_dat.k35.cnf,SAT:1.01784:1.01784:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3.21051:3.21051:5000.0:0,SAT:0.431933:0.431933:5000.0:0,SAT:1.22181:1.22181:5000.0:0,SAT:0.768882:0.768882:5000.0:0,SAT:0.302953:0.302953:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/07/IBM_FV_2004_rule_batch_07_SAT_dat.k55.cnf,SAT:0.806876:0.806876:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3.2975:3.2975:5000.0:0,SAT:0.636903:0.636903:5000.0:0,SAT:1.60575:1.60575:5000.0:0,SAT:0.83:0.83:5000.0:0,SAT:411.491:411.491:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/07/IBM_FV_2004_rule_batch_07_SAT_dat.k90.cnf,SAT:1.07684:1.07684:5000.0:0,SAT:4.54031:4.54031:5000.0:0,SAT:3.3005:3.3005:5000.0:0,SAT:0.433933:0.433933:5000.0:0,SAT:1.57576:1.57576:5000.0:0,SAT:1.25781:1.25781:5000.0:0,SAT:0.523919:0.523919:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/07/IBM_FV_2004_rule_batch_07_SAT_dat.k95.cnf,SAT:0.884864:0.884864:5000.0:0,SAT:1.50277:1.50277:5000.0:0,SAT:2.76958:2.76958:5000.0:0,SAT:0.460929:0.460929:5000.0:0,SAT:2.09768:2.09768:5000.0:0,SAT:1.25381:1.25381:5000.0:0,SAT:0.417935:0.417935:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/20/IBM_FV_2004_rule_batch_20_SAT_dat.k75.cnf,SAT:2681.16:2681.16:5000.0:0,SAT:24.4823:24.4823:5000.0:0,SAT:1130.25:1130.25:5000.0:0,SAT:65.1861:65.1861:5000.0:0,SAT:329.061:329.061:5000.0:0,SAT:248.017:248.017:5000.0:0,SAT:42.3926:42.3926:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/22/IBM_FV_2004_rule_batch_22_SAT_dat.k100.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:157.073:157.073:5000.0:0,SAT:2914.76:2914.76:5000.0:0,SAT:119.747:119.747:5000.0:0,SAT:577.277:577.277:5000.0:0,SAT:1593.75:1593.75:5000.0:0,SAT:107.655:107.655:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/22/IBM_FV_2004_rule_batch_22_SAT_dat.k65.cnf,SAT:176.66:176.66:5000.0:0,SAT:34.8977:34.8977:5000.0:0,SAT:373.349:373.349:5000.0:0,SAT:14.9047:14.9047:5000.0:0,SAT:118.279:118.279:5000.0:0,SAT:167.478:167.478:5000.0:0,SAT:15.8576:15.8576:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/23/IBM_FV_2004_rule_batch_23_SAT_dat.k90.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:219.97:219.97:5000.0:0,SAT:1992.47:1992.47:5000.0:0,SAT:109.072:109.072:5000.0:0,SAT:782.347:782.347:5000.0:0,SAT:1005.74:1005.74:5000.0:0,SAT:71.7111:71.7111:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/26/IBM_FV_2004_rule_batch_26_SAT_dat.k90.cnf,SAT:1224.54:1224.54:5000.0:0,SAT:39.569:39.569:5000.0:0,SAT:4.00739:4.00739:5000.0:0,SAT:50.5923:50.5923:5000.0:0,SAT:0.734887:0.734887:5000.0:0,SAT:734.857:734.857:5000.0:0,SAT:724.017:724.017:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/26/IBM_FV_2004_rule_batch_26_SAT_dat.k95.cnf,SAT:785.187:785.187:5000.0:0,SAT:245.584:245.584:5000.0:0,SAT:3.9574:3.9574:5000.0:0,SAT:65.24:65.24:5000.0:0,SAT:0.797878:0.797878:5000.0:0,SAT:0.770882:0.770882:5000.0:0,SAT:1089.3:1089.3:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/30/IBM_FV_2004_rule_batch_30_SAT_dat.k75.cnf,SAT:385.309:385.309:5000.0:0,SAT:129.903:129.903:5000.0:0,SAT:4934.04:4934.04:5000.0:0,SAT:334.761:334.761:5000.0:0,SAT:2308.04:2308.04:5000.0:0,SAT:2184.75:2184.75:5000.0:0,SAT:667.238:667.238:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/3_11/IBM_FV_2004_rule_batch_3_11_SAT_dat.k100.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:607.647:607.647:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:593.369:593.369:5000.0:0,SAT:4434.61:4434.61:5000.0:0,SAT:1405.85:1405.85:5000.0:0,SAT:578.34:578.34:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/3_11/IBM_FV_2004_rule_batch_3_11_SAT_dat.k90.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:355.062:355.062:5000.0:0,SAT:3638.68:3638.68:5000.0:0,SAT:352.468:352.468:5000.0:0,SAT:3642.63:3642.63:5000.0:0,SAT:1073.81:1073.81:5000.0:0,SAT:448.51:448.51:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10bi.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:249.011:249.011:5000.0:0,SAT:4344.88:4344.88:5000.0:0,SAT:147.036:147.036:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:242.268:242.268:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10bi_i.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:195.067:195.067:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:177.637:177.637:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4916.41:4916.41:5000.0:0,SAT:136.437:136.437:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10bid.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:372.667:372.667:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:293.647:293.647:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:347.679:347.679:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10bid_i.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:260.566:260.566:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:216.157:216.157:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:308.44:308.44:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10bid_s.cnf,SAT:16.3985:16.3985:5000.0:0,SAT:16.7924:16.7924:5000.0:0,SAT:49.0535:49.0535:5000.0:0,SAT:4.64229:4.64229:5000.0:0,SAT:14.7448:14.7448:5000.0:0,SAT:14.4778:14.4778:5000.0:0,SAT:6.48401:6.48401:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10bidw_i.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:292.74:292.74:5000.0:0,SAT:4936.95:4936.95:5000.0:0,SAT:316.857:316.857:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:289.525:289.525:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10bidw_s.cnf,SAT:9.77151:9.77151:5000.0:0,SAT:33.2819:33.2819:5000.0:0,SAT:35.4116:35.4116:5000.0:0,SAT:267.808:267.808:5000.0:0,SAT:13.216:13.216:5000.0:0,SAT:26.7419:26.7419:5000.0:0,SAT:8.93864:8.93864:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10i_i.cnf,SAT:137.573:137.573:5000.0:0,SAT:47.0159:47.0159:5000.0:0,SAT:256.207:256.207:5000.0:0,SAT:24.7252:24.7252:5000.0:0,SAT:210.638:210.638:5000.0:0,SAT:95.0905:95.0905:5000.0:0,SAT:52.705:52.705:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10id.cnf,SAT:258.22:258.22:5000.0:0,SAT:95.7034:95.7034:5000.0:0,SAT:656.088:656.088:5000.0:0,SAT:60.0779:60.0779:5000.0:0,SAT:210.363:210.363:5000.0:0,SAT:200.935:200.935:5000.0:0,SAT:102.644:102.644:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10idw.cnf,SAT:369.038:369.038:5000.0:0,SAT:83.0024:83.0024:5000.0:0,SAT:359.388:359.388:5000.0:0,SAT:62.7145:62.7145:5000.0:0,SAT:238.301:238.301:5000.0:0,SAT:249.105:249.105:5000.0:0,SAT:78.3601:78.3601:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10n.cnf,SAT:47.5188:47.5188:5000.0:0,SAT:30.6083:30.6083:5000.0:0,SAT:211.045:211.045:5000.0:0,SAT:20.3959:20.3959:5000.0:0,SAT:74.6017:74.6017:5000.0:0,SAT:81.2186:81.2186:5000.0:0,SAT:20.3769:20.3769:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10ni.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:256.959:256.959:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:199.683:199.683:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:200.914:200.914:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10ni_i.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:242.292:242.292:5000.0:0,SAT:3622.79:3622.79:5000.0:0,SAT:149.65:149.65:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:185.909:185.909:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10nid_s.cnf,SAT:88.4955:88.4955:5000.0:0,SAT:24.2523:24.2523:5000.0:0,SAT:143.501:143.501:5000.0:0,SAT:150.991:150.991:5000.0:0,SAT:81.6106:81.6106:5000.0:0,SAT:43.9313:43.9313:5000.0:0,SAT:13.34:13.34:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10nidw.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:435.154:435.154:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:326.326:326.326:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:325.424:325.424:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10nidw_i.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:289.647:289.647:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:348.753:348.753:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:261.1:261.1:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c6bi.cnf,SAT:147.948:147.948:5000.0:0,SAT:25.1582:25.1582:5000.0:0,SAT:233.6:233.6:5000.0:0,SAT:14.8547:14.8547:5000.0:0,SAT:135.749:135.749:5000.0:0,SAT:169.591:169.591:5000.0:0,SAT:23.6084:23.6084:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c6bi_i.cnf,SAT:79.6449:79.6449:5000.0:0,SAT:20.5309:20.5309:5000.0:0,SAT:229.679:229.679:5000.0:0,SAT:15.3657:15.3657:5000.0:0,SAT:166.495:166.495:5000.0:0,SAT:135.638:135.638:5000.0:0,SAT:16.8814:16.8814:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c6bid.cnf,SAT:326.935:326.935:5000.0:0,SAT:51.1592:51.1592:5000.0:0,SAT:394.273:394.273:5000.0:0,SAT:33.115:33.115:5000.0:0,SAT:208.482:208.482:5000.0:0,SAT:335.24:335.24:5000.0:0,SAT:41.0928:41.0928:5000.0:0
