instance,2011_INDU-LR_GL_SHR,2011_INDU-RestartSAT,2011_INDU-cir_minisat,2011_INDU-contrasat,2011_INDU-ebminisat,2011_INDU-glueminisat,2011_INDU-minisat,2011_INDU-minisat-2.2.0-agile-26,2011_INDU-rcl
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/palacios/medium/cube-9-h11-sat.cnf,SAT:34.2108:34.2108:5000.0:0,SAT:182.713:182.713:5000.0:0,SAT:98.988:98.988:5000.0:0,SAT:1056.86:1056.86:5000.0:0,SAT:88.3976:88.3976:5000.0:0,SAT:46.6449:46.6449:5000.0:0,SAT:90.1273:90.1273:5000.0:0,SAT:194.77:194.77:5000.0:0,SAT:123.87:123.87:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/palacios/medium/emptyroom-4-h21-unsat.cnf,SAT:202.362:202.362:5000.0:0,SAT:119.121:119.121:5000.0:0,SAT:338.349:338.349:5000.0:0,SAT:1087.03:1087.03:5000.0:0,SAT:366.876:366.876:5000.0:0,SAT:93.1398:93.1398:5000.0:0,SAT:355.941:355.941:5000.0:0,SAT:401.63:401.63:5000.0:0,SAT:231.151:231.151:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/palacios/medium/emptyroom-4-h22-sat.cnf,SAT:259.192:259.192:5000.0:0,SAT:223.604:223.604:5000.0:0,SAT:232.57:232.57:5000.0:0,SAT:1360.71:1360.71:5000.0:0,SAT:232.057:232.057:5000.0:0,SAT:37.7643:37.7643:5000.0:0,SAT:225.489:225.489:5000.0:0,SAT:640.454:640.454:5000.0:0,SAT:106.575:106.575:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/palacios/medium/sortnet-7-ipc5-h16-sat.cnf,SAT:68.0427:68.0427:5000.0:0,SAT:43.7054:43.7054:5000.0:0,SAT:665.139:665.139:5000.0:0,SAT:287.642:287.642:5000.0:0,SAT:582.757:582.757:5000.0:0,SAT:87.8886:87.8886:5000.0:0,SAT:585.014:585.014:5000.0:0,SAT:156.789:156.789:5000.0:0,SAT:26.521:26.521:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/palacios/uts/uts-l06-ipc5-h30-unknown.cnf,SAT:52.47:52.47:5000.0:0,SAT:62.3125:62.3125:5000.0:0,SAT:43.2684:43.2684:5000.0:0,SAT:179.3:179.3:5000.0:0,SAT:182.717:182.717:5000.0:0,SAT:19.961:19.961:5000.0:0,SAT:306.998:306.998:5000.0:0,SAT:133.592:133.592:5000.0:0,SAT:16.5575:16.5575:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/palacios/uts/uts-l06-ipc5-h31-unknown.cnf,SAT:57.7762:57.7762:5000.0:0,SAT:31.4882:31.4882:5000.0:0,SAT:92.4999:92.4999:5000.0:0,SAT:97.9411:97.9411:5000.0:0,SAT:87.7487:87.7487:5000.0:0,SAT:30.7993:30.7993:5000.0:0,SAT:104.571:104.571:5000.0:0,SAT:91.5151:91.5151:5000.0:0,SAT:16.3115:16.3115:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,SAT:296.257:296.257:5000.0:0,SAT:89.4454:89.4454:5000.0:0,SAT:237.583:237.583:5000.0:0,SAT:438.36:438.36:5000.0:0,SAT:295.214:295.214:5000.0:0,SAT:45.731:45.731:5000.0:0,SAT:476.815:476.815:5000.0:0,SAT:218.818:218.818:5000.0:0,SAT:35.4076:35.4076:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/palacios/uts/uts-l06-ipc5-h34-unknown.cnf,SAT:16.8564:16.8564:5000.0:0,SAT:10.2304:10.2304:5000.0:0,SAT:27.9198:27.9198:5000.0:0,SAT:31.6342:31.6342:5000.0:0,SAT:32.556:32.556:5000.0:0,SAT:14.8007:14.8007:5000.0:0,SAT:54.5217:54.5217:5000.0:0,SAT:10.0335:10.0335:5000.0:0,SAT:12.929:12.929:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,SAT:12.2181:12.2181:5000.0:0,SAT:10.8993:10.8993:5000.0:0,SAT:48.3366:48.3366:5000.0:0,SAT:20.9748:20.9748:5000.0:0,SAT:53.1089:53.1089:5000.0:0,SAT:8.29674:8.29674:5000.0:0,SAT:50.2784:50.2784:5000.0:0,SAT:10.8773:10.8773:5000.0:0,SAT:11.7272:11.7272:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/velev/SAT4.0/9vliw_m_9stages_iq3_C1_bug1.cnf,SAT:370.112:370.112:5000.0:0,SAT:91.6591:91.6591:5000.0:0,SAT:100.18:100.18:5000.0:0,SAT:97.5212:97.5212:5000.0:0,SAT:69.3835:69.3835:5000.0:0,SAT:50.1194:50.1194:5000.0:0,SAT:72.278:72.278:5000.0:0,SAT:46.8929:46.8929:5000.0:0,SAT:22.3126:22.3126:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/velev/SAT4.0/9vliw_m_9stages_iq3_C1_bug10.cnf,SAT:247.499:247.499:5000.0:0,SAT:134.75:134.75:5000.0:0,SAT:107.93:107.93:5000.0:0,SAT:67.5787:67.5787:5000.0:0,SAT:59.373:59.373:5000.0:0,SAT:64.6702:64.6702:5000.0:0,SAT:63.9533:63.9533:5000.0:0,SAT:51.0382:51.0382:5000.0:0,SAT:80.7837:80.7837:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/velev/SAT4.0/9vliw_m_9stages_iq3_C1_bug2.cnf,SAT:192.692:192.692:5000.0:0,SAT:78.0551:78.0551:5000.0:0,SAT:61.2087:61.2087:5000.0:0,SAT:85.495:85.495:5000.0:0,SAT:59.5779:59.5779:5000.0:0,SAT:63.4004:63.4004:5000.0:0,SAT:48.0197:48.0197:5000.0:0,SAT:47.5658:47.5658:5000.0:0,SAT:28.1157:28.1157:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/velev/SAT4.0/9vliw_m_9stages_iq3_C1_bug3.cnf,SAT:96.3004:96.3004:5000.0:0,SAT:59.346:59.346:5000.0:0,SAT:57.7542:57.7542:5000.0:0,SAT:86.9528:86.9528:5000.0:0,SAT:71.4021:71.4021:5000.0:0,SAT:67.1428:67.1428:5000.0:0,SAT:62.9774:62.9774:5000.0:0,SAT:47.0628:47.0628:5000.0:0,SAT:48.0417:48.0417:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/velev/SAT4.0/9vliw_m_9stages_iq3_C1_bug4.cnf,SAT:186.73:186.73:5000.0:0,SAT:118.777:118.777:5000.0:0,SAT:108.933:108.933:5000.0:0,SAT:99.1949:99.1949:5000.0:0,SAT:53.9898:53.9898:5000.0:0,SAT:156.017:156.017:5000.0:0,SAT:55.3736:55.3736:5000.0:0,SAT:49.6864:49.6864:5000.0:0,SAT:60.9947:60.9947:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/velev/SAT4.0/9vliw_m_9stages_iq3_C1_bug7.cnf,SAT:58.978:58.978:5000.0:0,SAT:67.2388:67.2388:5000.0:0,SAT:65.0961:65.0961:5000.0:0,SAT:56.9893:56.9893:5000.0:0,SAT:62.8164:62.8164:5000.0:0,SAT:89.5144:89.5144:5000.0:0,SAT:58.3601:58.3601:5000.0:0,SAT:50.1494:50.1494:5000.0:0,SAT:67.9917:67.9917:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/velev/SAT4.0/9vliw_m_9stages_iq3_C1_bug8.cnf,SAT:742.814:742.814:5000.0:0,SAT:62.5435:62.5435:5000.0:0,SAT:75.6695:75.6695:5000.0:0,SAT:85.738:85.738:5000.0:0,SAT:68.6706:68.6706:5000.0:0,SAT:114.781:114.781:5000.0:0,SAT:87.9436:87.9436:5000.0:0,SAT:52.689:52.689:5000.0:0,SAT:21.8057:21.8057:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/velev/SAT4.0/9vliw_m_9stages_iq3_C1_bug9.cnf,SAT:634.128:634.128:5000.0:0,SAT:66.5509:66.5509:5000.0:0,SAT:63.7973:63.7973:5000.0:0,SAT:73.3289:73.3289:5000.0:0,SAT:82.4415:82.4415:5000.0:0,SAT:84.9801:84.9801:5000.0:0,SAT:78.5011:78.5011:5000.0:0,SAT:49.6964:49.6964:5000.0:0,SAT:29.8765:29.8765:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/velev/UNSAT2.0/9dlx_vliw_at_b_iq1.cnf,SAT:8.50071:8.50071:5000.0:0,SAT:979.513:979.513:5000.0:0,SAT:177.517:177.517:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:196.857:196.857:5000.0:0,SAT:100.602:100.602:5000.0:0,SAT:215.604:215.604:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:100.107:100.107:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/velev/UNSAT2.0/9dlx_vliw_at_b_iq2.cnf,SAT:33.6459:33.6459:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2570.01:2570.01:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2611.16:2611.16:5000.0:0,SAT:163.763:163.763:5000.0:0,SAT:2611.19:2611.19:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:824.639:824.639:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/velev/UNSAT2.0/9dlx_vliw_at_b_iq3.cnf,SAT:67.7337:67.7337:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4818.36:4818.36:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:405.127:405.127:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4208.93:4208.93:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/velev/UNSAT2.0/9dlx_vliw_at_b_iq4.cnf,SAT:137.234:137.234:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:340.081:340.081:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2007/industrial/velev/UNSAT2.0/9dlx_vliw_at_b_iq5.cnf,SAT:274.099:274.099:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1011.2:1011.2:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/aprove09/AProVE09-06.cnf,SAT:3483.04:3483.04:5000.0:0,SAT:997.256:997.256:5000.0:0,SAT:4.45132:4.45132:5000.0:0,SAT:26.305:26.305:5000.0:0,SAT:6.81596:6.81596:5000.0:0,SAT:300.343:300.343:5000.0:0,SAT:5.44617:5.44617:5000.0:0,SAT:17.5383:17.5383:5000.0:0,SAT:595.9:595.9:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/aprove09/AProVE09-07.cnf,SAT:0.250961:0.250961:5000.0:0,SAT:3.71343:3.71343:5000.0:0,SAT:0.229964:0.229964:5000.0:0,SAT:0.529918:0.529918:5000.0:0,SAT:0.214966:0.214966:5000.0:0,SAT:3.13452:3.13452:5000.0:0,SAT:0.224965:0.224965:5000.0:0,SAT:0.286955:0.286955:5000.0:0,SAT:3.2765:3.2765:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/aprove09/AProVE09-08.cnf,SAT:16.4445:16.4445:5000.0:0,SAT:10.3004:10.3004:5000.0:0,SAT:0.05799:0.05799:5000.0:0,SAT:1.16082:1.16082:5000.0:0,SAT:0.069988:0.069988:5000.0:0,SAT:6.89195:6.89195:5000.0:0,SAT:0.065989:0.065989:5000.0:0,SAT:0.070988:0.070988:5000.0:0,SAT:9.27259:9.27259:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/aprove09/AProVE09-10.cnf,SAT:0.975851:0.975851:5000.0:0,SAT:1.08583:1.08583:5000.0:0,SAT:0.752885:0.752885:5000.0:0,SAT:0.91286:0.91286:5000.0:0,SAT:0.676896:0.676896:5000.0:0,SAT:1.03584:1.03584:5000.0:0,SAT:0.71589:0.71589:5000.0:0,SAT:0.901862:0.901862:5000.0:0,SAT:1.49077:1.49077:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/aprove09/AProVE09-15.cnf,SAT:3.49847:3.49847:5000.0:0,SAT:5.69513:5.69513:5000.0:0,SAT:1.3378:1.3378:5000.0:0,SAT:5.42217:5.42217:5000.0:0,SAT:1.3298:1.3298:5000.0:0,SAT:2.05769:2.05769:5000.0:0,SAT:1.91071:1.91071:5000.0:0,SAT:2.93555:2.93555:5000.0:0,SAT:9.80051:9.80051:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/aprove09/AProVE09-17.cnf,SAT:2.36164:2.36164:5000.0:0,SAT:3.74043:3.74043:5000.0:0,SAT:0.735887:0.735887:5000.0:0,SAT:5.69913:5.69913:5000.0:0,SAT:0.946855:0.946855:5000.0:0,SAT:3.71343:3.71343:5000.0:0,SAT:0.783879:0.783879:5000.0:0,SAT:5.21921:5.21921:5000.0:0,SAT:2.26565:2.26565:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/aprove09/AProVE09-19.cnf,SAT:1.15682:1.15682:5000.0:0,SAT:0.288955:0.288955:5000.0:0,SAT:0.45893:0.45893:5000.0:0,SAT:0.494924:0.494924:5000.0:0,SAT:0.464928:0.464928:5000.0:0,SAT:0.225964:0.225964:5000.0:0,SAT:0.565913:0.565913:5000.0:0,SAT:0.45493:0.45493:5000.0:0,SAT:1.26381:1.26381:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/aprove09/AProVE09-24.cnf,SAT:6.65699:6.65699:5000.0:0,SAT:2.6196:2.6196:5000.0:0,SAT:2.90056:2.90056:5000.0:0,SAT:3.24451:3.24451:5000.0:0,SAT:2.80857:2.80857:5000.0:0,SAT:1.23781:1.23781:5000.0:0,SAT:4.28935:4.28935:5000.0:0,SAT:1.39879:1.39879:5000.0:0,SAT:2.04769:2.04769:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/bioinfo/q_query_3_L100_coli.sat.cnf,SAT:62.4915:62.4915:5000.0:0,SAT:42.6395:42.6395:5000.0:0,SAT:167.087:167.087:5000.0:0,SAT:817.317:817.317:5000.0:0,SAT:202.056:202.056:5000.0:0,SAT:48.8246:48.8246:5000.0:0,SAT:178.267:178.267:5000.0:0,SAT:155.389:155.389:5000.0:0,SAT:64.8481:64.8481:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/bioinfo/q_query_3_L200_coli.sat.cnf,SAT:85.1151:85.1151:5000.0:0,SAT:166.272:166.272:5000.0:0,SAT:256.145:256.145:5000.0:0,SAT:1384.47:1384.47:5000.0:0,SAT:313.523:313.523:5000.0:0,SAT:227.898:227.898:5000.0:0,SAT:279.21:279.21:5000.0:0,SAT:347.493:347.493:5000.0:0,SAT:324.352:324.352:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/bioinfo/q_query_3_L60_coli.sat.cnf,SAT:9.77451:9.77451:5000.0:0,SAT:7.69683:7.69683:5000.0:0,SAT:21.4967:21.4967:5000.0:0,SAT:66.5599:66.5599:5000.0:0,SAT:28.7466:28.7466:5000.0:0,SAT:9.91349:9.91349:5000.0:0,SAT:22.6076:22.6076:5000.0:0,SAT:30.5973:30.5973:5000.0:0,SAT:14.1488:14.1488:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/bioinfo/q_query_3_L80_coli.sat.cnf,SAT:39.9809:39.9809:5000.0:0,SAT:183.318:183.318:5000.0:0,SAT:48.5126:48.5126:5000.0:0,SAT:589.008:589.008:5000.0:0,SAT:51.8611:51.8611:5000.0:0,SAT:110.95:110.95:5000.0:0,SAT:53.6618:53.6618:5000.0:0,SAT:226.223:226.223:5000.0:0,SAT:153.29:153.29:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/bioinfo/q_query_3_L90_coli.sat.cnf,SAT:71.9811:71.9811:5000.0:0,SAT:86.7138:86.7138:5000.0:0,SAT:206.27:206.27:5000.0:0,SAT:454.098:454.098:5000.0:0,SAT:231.396:231.396:5000.0:0,SAT:32.966:32.966:5000.0:0,SAT:373.922:373.922:5000.0:0,SAT:249.815:249.815:5000.0:0,SAT:168.364:168.364:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/bioinfo/q_query_3_l38_lambda.cnf,SAT:14.9107:14.9107:5000.0:0,SAT:5.85811:5.85811:5000.0:0,SAT:3.89641:3.89641:5000.0:0,SAT:4.75927:4.75927:5000.0:0,SAT:3.89641:3.89641:5000.0:0,SAT:5.78112:5.78112:5000.0:0,SAT:4.80527:4.80527:5000.0:0,SAT:4.21536:4.21536:5000.0:0,SAT:1.08183:1.08183:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/bioinfo/q_query_3_l39_lambda.cnf,SAT:16.8534:16.8534:5000.0:0,SAT:2.96755:2.96755:5000.0:0,SAT:7.71183:7.71183:5000.0:0,SAT:6.97594:6.97594:5000.0:0,SAT:7.98679:7.98679:5000.0:0,SAT:8.25474:8.25474:5000.0:0,SAT:8.24475:8.24475:5000.0:0,SAT:3.42248:3.42248:5000.0:0,SAT:2.52062:2.52062:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/bioinfo/q_query_3_l40_lambda.cnf,SAT:22.1516:22.1516:5000.0:0,SAT:8.33073:8.33073:5000.0:0,SAT:11.7552:11.7552:5000.0:0,SAT:15.8316:15.8316:5000.0:0,SAT:13.125:13.125:5000.0:0,SAT:7.55685:7.55685:5000.0:0,SAT:10.7574:10.7574:5000.0:0,SAT:8.72067:8.72067:5000.0:0,SAT:2.28665:2.28665:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/bioinfo/q_query_3_l41_lambda.cnf,SAT:75.1156:75.1156:5000.0:0,SAT:9.78951:9.78951:5000.0:0,SAT:10.1815:10.1815:5000.0:0,SAT:21.7037:21.7037:5000.0:0,SAT:10.6874:10.6874:5000.0:0,SAT:23.7644:23.7644:5000.0:0,SAT:11.0373:11.0373:5000.0:0,SAT:9.81751:9.81751:5000.0:0,SAT:3.19451:3.19451:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/bioinfo/q_query_3_l42_lambda.cnf,SAT:144.249:144.249:5000.0:0,SAT:22.5026:22.5026:5000.0:0,SAT:44.4102:44.4102:5000.0:0,SAT:16.5455:16.5455:5000.0:0,SAT:47.3498:47.3498:5000.0:0,SAT:16.5835:16.5835:5000.0:0,SAT:40.2579:40.2579:5000.0:0,SAT:18.6332:18.6332:5000.0:0,SAT:2.58161:2.58161:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/bioinfo/q_query_3_l43_lambda.cnf,SAT:513.165:513.165:5000.0:0,SAT:24.2803:24.2803:5000.0:0,SAT:73.3598:73.3598:5000.0:0,SAT:10.3764:10.3764:5000.0:0,SAT:86.2839:86.2839:5000.0:0,SAT:42.3756:42.3756:5000.0:0,SAT:65.655:65.655:5000.0:0,SAT:6.49801:6.49801:5000.0:0,SAT:7.62584:7.62584:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/bioinfo/q_query_3_l47_lambda.cnf,SAT:1307.65:1307.65:5000.0:0,SAT:101.096:101.096:5000.0:0,SAT:81.2496:81.2496:5000.0:0,SAT:118.015:118.015:5000.0:0,SAT:95.0216:95.0216:5000.0:0,SAT:165.255:165.255:5000.0:0,SAT:87.2107:87.2107:5000.0:0,SAT:49.6375:49.6375:5000.0:0,SAT:133.135:133.135:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl032.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:744.716:744.716:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:338.721:338.721:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4392.75:4392.75:5000.0:0,SAT:582.858:582.858:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner064.cnf,SAT:118.581:118.581:5000.0:0,SAT:84.2192:84.2192:5000.0:0,SAT:200.219:200.219:5000.0:0,SAT:355.499:355.499:5000.0:0,SAT:168.278:168.278:5000.0:0,SAT:35.2766:35.2766:5000.0:0,SAT:198.569:198.569:5000.0:0,SAT:251.269:251.269:5000.0:0,SAT:120.091:120.091:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand032.cnf,SAT:445.372:445.372:5000.0:0,SAT:101.656:101.656:5000.0:0,SAT:4195.05:4195.05:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2649.8:2649.8:5000.0:0,SAT:184.923:184.923:5000.0:0,SAT:3188.27:3188.27:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1003.08:1003.08:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/bitverif/minxor/minxor128.cnf,SAT:222.579:222.579:5000.0:0,SAT:178.967:178.967:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:169.475:169.475:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:797.586:797.586:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand064.cnf,SAT:100.647:100.647:5000.0:0,SAT:58.4451:58.4451:5000.0:0,SAT:145.078:145.078:5000.0:0,SAT:147.721:147.721:5000.0:0,SAT:131.155:131.155:5000.0:0,SAT:121.603:121.603:5000.0:0,SAT:139.138:139.138:5000.0:0,SAT:432.038:432.038:5000.0:0,SAT:100.052:100.052:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-d-r2-noholes.cnf,SAT:43.1364:43.1364:5000.0:0,SAT:140.772:140.772:5000.0:0,SAT:1743.27:1743.27:5000.0:0,SAT:3960.82:3960.82:5000.0:0,SAT:2560.24:2560.24:5000.0:0,SAT:91.4721:91.4721:5000.0:0,SAT:3132.3:3132.3:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:650.234:650.234:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r2-noholes.cnf,SAT:41.0888:41.0888:5000.0:0,SAT:160.754:160.754:5000.0:0,SAT:2018.65:2018.65:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2999.13:2999.13:5000.0:0,SAT:90.8582:90.8582:5000.0:0,SAT:3767.43:3767.43:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:699.373:699.373:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r3-noholes.cnf,SAT:146.606:146.606:5000.0:0,SAT:649.387:649.387:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:244.391:244.391:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3384.87:3384.87:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,SAT:19.814:19.814:5000.0:0,SAT:41.7646:41.7646:5000.0:0,SAT:36.8914:36.8914:5000.0:0,SAT:87.6727:87.6727:5000.0:0,SAT:63.2224:63.2224:5000.0:0,SAT:8.22175:8.22175:5000.0:0,SAT:38.7781:38.7781:5000.0:0,SAT:31.7212:31.7212:5000.0:0,SAT:20.012:20.012:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/crypto/desgen/gss-17-s100.cnf,SAT:338.69:338.69:5000.0:0,SAT:107.211:107.211:5000.0:0,SAT:161.198:161.198:5000.0:0,SAT:192.819:192.819:5000.0:0,SAT:279.739:279.739:5000.0:0,SAT:28.9656:28.9656:5000.0:0,SAT:171.218:171.218:5000.0:0,SAT:141.392:141.392:5000.0:0,SAT:163.978:163.978:5000.0:0
